mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_selector__columns;params;split0_test_score;split1_test_score;mean_test_score;std_test_score;rank_test_score
0.9213359355926514;0.007456064224243164;0.26053643226623535;0.0006175041198730469;['lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.600394972982349;0.606718066771726;0.6035565198770375;0.003161546894688505;17
1.4663153886795044;0.033681511878967285;0.24284672737121582;0.0021522045135498047;['reco_policy_premium_log', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.6005820633059374;0.6063401690575387;0.603461116181738;0.0028790528758006473;18
1.5951111316680908;0.06542825698852539;0.31498682498931885;0.0770341157913208;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.6004479534517788;0.6062202751134286;0.6033341142826036;0.00288616083082488;19
0.7164989709854126;0.03349959850311279;0.22350072860717773;0.0005006790161132812;['is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.6001831749527802;0.6060422301292774;0.6031127025410288;0.002929527588248604;20
1.4953850507736206;0.03849160671234131;0.25104522705078125;0.010046720504760742;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.6002650208875213;0.6059431707659213;0.6031040958267213;0.0028390749391999925;21
1.4042277336120605;0.020940303802490234;0.23950207233428955;0.000500798225402832;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.6000455885041175;0.6061266743217605;0.603086131412939;0.0030405429088214975;22
1.1838631629943848;0.11725902557373047;0.23951685428619385;0.004481196403503418;['lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.598945268459266;0.6071850798710241;0.603065174165145;0.004119905705879057;23
1.819119930267334;0.3104743957519531;0.34550154209136963;0.10149896144866943;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.6003046611419068;0.6057039402359121;0.6030043006889094;0.0026996395470026413;24
0.842070460319519;0.003484368324279785;0.24064350128173828;0.010358810424804688;['lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type']};0.5999376106096677;0.6058356448659274;0.6028866277377976;0.002949017128129894;25
0.613099217414856;0.002099156379699707;0.19350063800811768;0.0015007257461547852;['city_code_group', 'is_spouse', 'reco_policy_cat_group', 'reco_insurance_type'];{'selector__columns': ['city_code_group', 'is_spouse', 'reco_policy_cat_group', 'reco_insurance_type']};0.5997606404492164;0.6059214957243725;0.6028410680867944;0.0030804276375780426;26
0.8837234973907471;0.015276432037353516;0.28250813484191895;0.042494773864746094;['lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.5989836171543701;0.6065870610512136;0.6027853391027919;0.0038017219484217657;27
1.5395606756210327;0.04801332950592041;0.22700130939483643;0.0029991865158081055;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type']};0.5993595405219471;0.6061709710291218;0.6027652557755344;0.003405715253587349;28
0.892997145652771;0.0029953718185424805;0.2385042905807495;0.0034993886947631836;['lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.5992956348764035;0.6060046394143627;0.6026501371453831;0.003354502268979598;29
1.6225730180740356;0.09349000453948975;0.29241108894348145;0.000896453857421875;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.6003133305124263;0.6049768708728067;0.6026451006926166;0.002331770180190207;30
1.6605948209762573;0.17329490184783936;0.25172948837280273;0.002273082733154297;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.5991730605928136;0.6059251937518694;0.6025491271723415;0.003376066579527881;31
1.4895232915878296;0.04432880878448486;0.22502195835113525;0.0020672082901000977;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type']};0.599589880388872;0.6052455529184549;0.6024177166536635;0.0028278362647914945;32
1.6937843561172485;0.07440841197967529;0.294816255569458;0.050580501556396484;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5993155036582267;0.6054978857899065;0.6024066947240666;0.0030911910658398822;33
1.6556956768035889;0.09736371040344238;0.25299787521362305;0.006994724273681641;['reco_policy_premium_log', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.5993029330709735;0.6054492806151026;0.602376106843038;0.0030731737720645635;34
1.601007103919983;0.04999887943267822;0.27149295806884766;0.02449345588684082;['reco_policy_premium_log', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.6000306913408983;0.6045900288863721;0.6023103601136353;0.0022796687727369425;35
1.585385799407959;0.03061366081237793;0.22300541400909424;0.0030072927474975586;['reco_policy_premium_log', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type']};0.6002034595105366;0.6043201348077882;0.6022617971591624;0.002058337648625841;36
1.5680971145629883;0.023342370986938477;0.26900219917297363;0.008999109268188477;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5996181354597282;0.6045070975233195;0.6020626164915239;0.0024444810317956756;37
1.5286723375320435;0.01236426830291748;0.25200068950653076;0.007998347282409668;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.598620237835157;0.6054459099249679;0.6020330738800626;0.003412836044905443;38
1.5262811183929443;0.09509038925170898;0.2307671308517456;0.0023099184036254883;['reco_policy_premium_log', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5993633355831235;0.6045862246954063;0.601974780139265;0.002611444556141429;39
0.9156841039657593;0.001315474510192871;0.24500060081481934;0.003998279571533203;['lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.5981246417692253;0.6057658689260518;0.6019452553476385;0.0038206135784132345;40
1.4992244243621826;0.048226118087768555;0.24793922901153564;0.00016772747039794922;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5982174748041553;0.6053757270251283;0.6017966009146418;0.003579126110486497;41
1.0425512790679932;0.038420915603637695;0.25826334953308105;0.0070705413818359375;['upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5982812389089558;0.6051156707613209;0.6016984548351383;0.0034172159261825485;42
1.4897778034210205;0.1092689037322998;0.24475383758544922;0.006248950958251953;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5976649793594673;0.6056867506009207;0.601675864980194;0.004010885620726712;43
1.4059977531433105;0.0009999275207519531;0.2455064058303833;0.014493346214294434;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group']};0.5990135353289587;0.6043380410461943;0.6016757881875765;0.002662252858617764;44
1.7132699489593506;0.008892059326171875;0.2519947290420532;0.019985318183898926;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type']};0.5983426587451974;0.6049963430223777;0.6016695008837876;0.003326842138590136;45
1.481779932975769;0.06321799755096436;0.23906612396240234;0.0009355545043945312;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type']};0.5991106499713699;0.6041909250192898;0.6016507874953299;0.0025401375239599844;46
1.810088872909546;0.027289390563964844;0.29812896251678467;0.0331348180770874;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.598396700770201;0.6048311349709967;0.6016139178705988;0.003217217100397851;47
1.6355202198028564;0.025446653366088867;0.29519057273864746;0.013643264770507812;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.6001902519899389;0.6029868278029952;0.6015885398964671;0.0013982879065281284;48
1.4308171272277832;0.02573990821838379;0.29496943950653076;0.009032130241394043;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5982438279212753;0.6047542991604451;0.6014990635408601;0.0032552356195849064;49
0.9027562141418457;0.017757654190063477;0.24104928970336914;4.6253204345703125e-05;['upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.5976953221562855;0.6050090649447235;0.6013521935505045;0.0036568713942189968;50
1.5811101198196411;0.1000133752822876;0.38550126552581787;0.15549886226654053;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5972486284171209;0.6054441936155555;0.6013464110163382;0.004097782599217281;51
1.591949701309204;0.1441667079925537;0.2740015983581543;0.03999972343444824;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group']};0.5975822487950813;0.6050951104361946;0.6013386796156379;0.0037564308205566554;52
0.8924969434738159;0.006501555442810059;0.2395002841949463;0.004500389099121094;['upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.5978105363212302;0.6048398403754393;0.6013251883483347;0.003514652027104548;53
1.41434907913208;0.005663394927978516;0.22549152374267578;0.0014064311981201172;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type']};0.5972921698882402;0.6052499498554549;0.6012710598718476;0.003978889983607348;54
1.0658376216888428;0.04417157173156738;0.3549720048904419;0.0020178556442260742;['lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['lower_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5984596775546176;0.6040718715359745;0.6012657745452961;0.002806096990678464;55
0.9543507099151611;0.01676344871520996;0.23302066326141357;0.005018830299377441;['upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.5988098405069366;0.6036498805944078;0.6012298605506723;0.0024200200437355934;56
1.0786652565002441;0.02682662010192871;0.2571225166320801;0.0041239261627197266;['upper_age', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['upper_age', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5979861264594355;0.6044590320128155;0.6012225792361254;0.003236452776689991;57
0.8875467777252197;0.02254772186279297;0.2547093629837036;0.017197251319885254;['lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5985461147172154;0.6038429565563516;0.6011945356367835;0.002648420919568073;58
1.559967041015625;0.06605982780456543;0.2475895881652832;0.008499383926391602;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type']};0.5972607832284411;0.6050965082552006;0.6011786457418209;0.003917862513379722;59
1.5522123575210571;0.12486135959625244;0.21980631351470947;0.0089033842086792;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group']};0.5968935557702728;0.605443140827823;0.601168348299048;0.0042747925287751065;60
1.4920270442962646;0.025864601135253906;0.24467480182647705;0.022813916206359863;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group']};0.5980894335093605;0.6042165634970077;0.601152998503184;0.0030635649938235976;61
0.947198748588562;0.025951504707336426;0.2500183582305908;0.0009765625;['upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5978590847961391;0.6044080116190962;0.6011335482076177;0.003274463411478523;62
1.508078694343567;0.03471982479095459;0.23109722137451172;0.01209259033203125;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'reco_insurance_type']};0.5972795462232083;0.6048857295348327;0.6010826378790205;0.003803091655812163;63
1.5914487838745117;0.16365790367126465;0.23720872402191162;0.011213898658752441;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'is_spouse', 'health_indicator', 'reco_policy_cat_group']};0.5974271555257471;0.6046821345425211;0.6010546450341341;0.003627489508386983;64
0.9202971458435059;0.008846282958984375;0.23297905921936035;0.0009760856628417969;['upper_age', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['upper_age', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type']};0.5980045267560483;0.6040898839378495;0.6010472053469489;0.0030426785909005716;65
0.936242938041687;0.013235688209533691;0.2693345546722412;0.026268720626831055;['upper_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['upper_age', 'city_code_group', 'is_spouse', 'reco_policy_cat_group', 'accomodation_type']};0.597816569495408;0.6042589404149746;0.6010377549551913;0.003221185459783338;66
1.4781264066696167;0.0668715238571167;0.22611498832702637;0.0031156539916992188;['reco_policy_premium_log', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group']};0.5981597438735328;0.60366478771482;0.6009122657941763;0.0027525219206436247;67
1.6558893918991089;0.16386568546295166;0.24403929710388184;0.014002561569213867;['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'city_code_group', 'health_indicator', 'reco_policy_cat_group', 'reco_insurance_type']};0.5977333966161996;0.6040839830183746;0.6009086898172871;0.0031752932010875035;68
1.6418787240982056;0.08474552631378174;0.27304530143737793;0.027957916259765625;['reco_policy_premium_log', 'lower_age', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type'];{'selector__columns': ['reco_policy_premium_log', 'lower_age', 'is_spouse', 'health_indicator', 'reco_policy_cat_group', 'accomodation_type']};0.5979222119675954;0.6035300220381206;0.6007261170028579;0.002803905035262566;69
1.5268176794052124;0.06933581829071045;0.24153828620910645;0.004126787185668945;['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type'];{'selector__columns': ['reco_policy_premium_log', 'upper_age', 'lower_age', 'city_code_group', 'reco_policy_cat_group', 'accomodation_type', 'reco_insurance_type']};0.5971930205976459;0.6042232694894543;0.6007081450435501;0.003515124445904183;70
